"GEO_ID","NAME","B25047_001E","B25047_001M","B25047_002E","B25047_002M","B25047_003E","B25047_003M",
"0500000US13017","Ben Hill County, Georgia","8135","18","7782","171","353","170",
"0500000US13019","Berrien County, Georgia","8065","21","7862","98","203","99",
"0500000US13021","Bibb County, Georgia","71869","146","68046","515","3823","506",
"0500000US13023","Bleckley County, Georgia","5235","21","4800","143","435","140",
"0500000US13025","Brantley County, Georgia","8237","16","7688","258","549","256",
"0500000US13027","Brooks County, Georgia","7342","44","7035","153","307","146",
"0500000US13029","Bryan County, Georgia","17325","32","17065","157","260","156",
"0500000US13031","Bulloch County, Georgia","33607","96","32925","318","682","299",
"0500000US13033","Burke County, Georgia","11201","23","10992","118","209","114",
"0500000US13035","Butts County, Georgia","9640","49","9589","102","51","87",
"0500000US13037","Calhoun County, Georgia","2033","21","1880","65","153","64",
"0500000US13039","Camden County, Georgia","23192","36","22956","142","236","135",
"0500000US13043","Candler County, Georgia","4653","23","4565","63","88","67",
"0500000US13045","Carroll County, Georgia","47170","67","46082","332","1088","312",
"0500000US13047","Catoosa County, Georgia","28275","66","27815","204","460","197",
"0500000US13049","Charlton County, Georgia","4708","39","4551","113","157","104",
"0500000US13051","Chatham County, Georgia","135983","132","133449","572","2534","561",
"0500000US13053","Chattahoochee County, Georgia","2902","264","2628","246","274","101",
"0500000US13055","Chattooga County, Georgia","10883","39","10429","166","454","158",
"0500000US13057","Cherokee County, Georgia","103923","62","103592","188","331","173",
"0500000US13059","Clarke County, Georgia","56913","145","56207","284","706","237",
"0500000US13061","Clay County, Georgia","1936","143","1871","159","65","59",
"0500000US13063","Clayton County, Georgia","114818","142","113339","384","1479","359",
"0500000US13065","Clinch County, Georgia","3031","30","2813","105","218","104",
"0500000US13067","Cobb County, Georgia","311556","131","309355","490","2201","459",
"0500000US13069","Coffee County, Georgia","17426","45","16914","215","512","202",
"0500000US13071","Colquitt County, Georgia","19288","47","18679","186","609","188",
"0500000US13073","Columbia County, Georgia","60412","46","60084","199","328","192",
"0500000US13075","Cook County, Georgia","7399","22","7186","120","213","115",
"0500000US13077","Coweta County, Georgia","58186","87","57575","248","611","231",
"0500000US13079","Crawford County, Georgia","5215","20","4948","129","267","129",
"0500000US13081","Crisp County, Georgia","9902","34","9183","223","719","219",
"0500000US13083","Dade County, Georgia","7413","27","6849","205","564","205",
"0500000US13085","Dawson County, Georgia","12531","28","12427","107","104","103",
"0500000US13087","Decatur County, Georgia","13106","34","12801","147","305","141",
"0500000US13089","DeKalb County, Georgia","328614","204","325950","526","2664","482",
"0500000US13091","Dodge County, Georgia","8584","23","7683","232","901","229",
"0500000US13093","Dooly County, Georgia","4796","30","4599","134","197","125",
"0500000US13095","Dougherty County, Georgia","40631","105","39313","365","1318","339",
"0500000US13097","Douglas County, Georgia","55208","64","54485","284","723","275",
"0500000US13099","Early County, Georgia","4933","17","4695","123","238","123",
"0500000US13101","Echols County, Georgia","1474","128","1401","132","73","56",
"0500000US13103","Effingham County, Georgia","25256","47","24547","222","709","221",
"0500000US13105","Elbert County, Georgia","9370","30","8888","182","482","178",
"0500000US13107","Emanuel County, Georgia","9990","24","9525","156","465","158",
"0500000US13109","Evans County, Georgia","4676","20","4594","73","82","71",
"0500000US13111","Fannin County, Georgia","18128","50","17560","223","568","215",
"0500000US13113","Fayette County, Georgia","45896","49","45659","120","237","110",
"0500000US13115","Floyd County, Georgia","40763","64","39115","412","1648","410",
"0500000US13117","Forsyth County, Georgia","90537","122","90254","193","283","152",
"0500000US13119","Franklin County, Georgia","10767","30","9824","222","943","222",
"0500000US13121","Fulton County, Georgia","500404","282","493446","822","6958","776",
"0500000US13123","Gilmer County, Georgia","18159","33","17588","214","571","212",
"0500000US13125","Glascock County, Georgia","1412","10","1389","30","23","26",
"0500000US13127","Glynn County, Georgia","42928","45","42168","295","760","289",
"0500000US13129","Gordon County, Georgia","23210","37","22760","189","450","188",
"0500000US13131","Grady County, Georgia","11601","49","11361","132","240","125",
"0500000US13133","Greene County, Georgia","10503","26","10434","76","69","69",
"0500000US13135","Gwinnett County, Georgia","336078","155","334415","417","1663","386",
"0500000US13137","Habersham County, Georgia","18774","43","17914","224","860","219",
"0500000US13139","Hall County, Georgia","79233","57","76391","463","2842","456",
"0500000US13141","Hancock County, Georgia","4945","15","4831","77","114","76",
"0500000US13143","Haralson County, Georgia","12573","26","12101","205","472","202",
"0500000US13145","Harris County, Georgia","14506","34","14126","166","380","163",
"0500000US13147","Hart County, Georgia","13019","40","12448","189","571","180",
"0500000US13149","Heard County, Georgia","4797","19","4630","99","167","93",
"0500000US13151","Henry County, Georgia","89281","59","88417","328","864","325",
"0500000US13153","Houston County, Georgia","68336","42","67424","313","912","316",
"0500000US13155","Irwin County, Georgia","4185","29","4061","93","124","91",
"0500000US13157","Jackson County, Georgia","29389","41","28465","280","924","278",
"0500000US13159","Jasper County, Georgia","6452","26","6344","85","108","80",
"0500000US13161","Jeff Davis County, Georgia","6379","17","6094","187","285","185",
"0500000US13163","Jefferson County, Georgia","7165","34","6901","120","264","119",
"0500000US13165","Jenkins County, Georgia","4427","324","4131","290","296","167",
"0500000US13167","Johnson County, Georgia","3571","30","3553","42","18","30",
"0500000US13169","Jones County, Georgia","11759","22","11598","124","161","126",
"0500000US13171","Lamar County, Georgia","7738","21","7651","87","87","84",
"0500000US13173","Lanier County, Georgia","4134","15","4010","91","124","90",
"0500000US13175","Laurens County, Georgia","22008","33","20192","361","1816","352",
"0500000US13177","Lee County, Georgia","12862","31","12475","181","387","179",
"0500000US13179","Liberty County, Georgia","27228","38","27107","80","121","67",
"0500000US13181","Lincoln County, Georgia","4487","31","4135","145","352","141",
"0500000US13183","Long County, Georgia","6605","22","6473","129","132","126",
"0500000US13185","Lowndes County, Georgia","50323","95","49166","336","1157","337",
"0500000US13187","Lumpkin County, Georgia","13325","66","13213","115","112","99",
"0500000US13189","McDuffie County, Georgia","9466","39","9288","112","178","108",
"0500000US13191","McIntosh County, Georgia","6796","17","6713","57","83","51",
"0500000US13193","Macon County, Georgia","5148","22","4711","152","437","148",
"0500000US13195","Madison County, Georgia","12371","26","11856","200","515","200",
"0500000US13197","Marion County, Georgia","3541","13","3316","111","225","108",
"0500000US13199","Meriwether County, Georgia","9642","23","9042","179","600","177",
"0500000US13201","Miller County, Georgia","2851","16","2752","65","99","64",
"0500000US13205","Mitchell County, Georgia","9042","28","8797","137","245","136",
"0500000US13207","Monroe County, Georgia","11354","35","11277","68","77","60",
"0500000US13209","Montgomery County, Georgia","3776","34","3601","92","175","83",
"0500000US13211","Morgan County, Georgia","8699","21","8558","101","141","96",
"0500000US13213","Murray County, Georgia","16163","40","15899","149","264","146",
"0500000US13215","Muscogee County, Georgia","91288","1102","89292","1095","1996","341",
"0500000US13217","Newton County, Georgia","42836","42","42535","143","301","137",
"0500000US13219","Oconee County, Georgia","15384","41","15353","48","31","28",
"0500000US13221","Oglethorpe County, Georgia","6450","40","6055","141","395","142",
"0500000US13223","Paulding County, Georgia","61504","74","60445","371","1059","369",
"0500000US13225","Peach County, Georgia","12114","61","11671","227","443","228",
"0500000US13227","Pickens County, Georgia","15245","29","14880","170","365","172",
"0500000US13229","Pierce County, Georgia","8459","20","8213","136","246","137",
"0500000US13231","Pike County, Georgia","7262","25","7091","109","171","106",
"0500000US13233","Polk County, Georgia","17301","31","16486","279","815","278",
"0500000US13235","Pulaski County, Georgia","4240","306","3794","309","446","149",
"0500000US13237","Putnam County, Georgia","13341","49","12821","240","520","238",
"0500000US13239","Quitman County, Georgia","1715","152","1544","162","171","98",
"0500000US13241","Rabun County, Georgia","12142","39","11653","132","489","135",
"0500000US13243","Randolph County, Georgia","3573","293","3471","286","102","99",
"0500000US13245","Richmond County, Georgia","92652","88","90695","341","1957","321",
"0500000US13247","Rockdale County, Georgia","35822","51","35094","267","728","263",
"0500000US13249","Schley County, Georgia","1985","153","1822","124","163","87",
"0500000US13251","Screven County, Georgia","6545","18","6413","71","132","70",
"0500000US13253","Seminole County, Georgia","5061","15","4924","79","137","76",
"0500000US13255","Spalding County, Georgia","28338","37","27795","241","543","238",
"0500000US13257","Stephens County, Georgia","12344","31","11401","225","943","218",
"0500000US13259","Stewart County, Georgia","2113","146","1855","176","258","98",
"0500000US13261","Sumter County, Georgia","13499","30","12685","246","814","246",
"0500000US13263","Talbot County, Georgia","3069","33","2829","87","240","78",
"0500000US13265","Taliaferro County, Georgia","984","109","954","116","30","25",
"0500000US13267","Tattnall County, Georgia","9378","44","8962","178","416","176",
"0500000US13269","Taylor County, Georgia","3932","18","3779","86","153","81",
"0500000US13271","Telfair County, Georgia","4756","84","4006","176","750","172",
"0500000US13273","Terrell County, Georgia","4241","26","4061","105","180","100",
"0500000US13275","Thomas County, Georgia","20957","43","20558","181","399","173",
"0500000US13277","Tift County, Georgia","17564","48","17270","161","294","153",
"0500000US13279","Toombs County, Georgia","12081","31","11722","170","359","171",
"0500000US13281","Towns County, Georgia","8719","44","8638","74","81","59",
"0500000US13283","Treutlen County, Georgia","2652","201","2641","204","11","18",
"0500000US13285","Troup County, Georgia","29255","261","28404","375","851","306",
"0500000US13287","Turner County, Georgia","3921","22","3636","174","285","173",
"0500000US13289","Twiggs County, Georgia","4053","15","3566","133","487","132",
