Complete County Name,State Abbreviation,RUCC_2023,RADI_score,RADI_score_normalized,RADI_tiers_percentile,RADI_tiers_quantile
Abbeville County,SC,6.0,-4.971747695334147,90.13634618754693,Tier 6,Tier 3
Accomack County,VA,9.0,-4.856799875966572,90.41447042559166,Tier 6,Tier 4
Adair County,KY,7.0,-5.040849546446925,89.9691494560738,Tier 6,Tier 2
Adair County,MO,7.0,-4.808303518802701,90.53181073233566,Tier 6,Tier 4
Adair County,OK,8.0,-2.7635376935466565,95.47926376152861,Tier 6,Tier 6
Adair County,OK,8.0,-2.7635376935466565,95.47926376152861,Tier 6,Tier 6
Adams County,ID,9.0,-4.7250236003050645,90.73331228324821,Tier 6,Tier 5
Adams County,IL,5.0,-4.613685430173992,91.00270272408795,Tier 6,Tier 5
Adams County,IL,5.0,-4.613685430173992,91.00270272408795,Tier 6,Tier 5
Adams County,MS,7.0,-5.285919903241075,89.37618469496978,Tier 6,Tier 1
Adams County,NE,4.0,-4.629062082874766,90.96549784417279,Tier 6,Tier 5
Adams County,OH,8.0,-5.0058834030804675,90.05375247016022,Tier 6,Tier 3
Adams County,OH,8.0,-5.0058834030804675,90.05375247016022,Tier 6,Tier 3
Adams County,OH,8.0,-5.0058834030804675,90.05375247016022,Tier 6,Tier 3
Adams County,WA,6.0,-4.715273746641704,90.75690273181947,Tier 6,Tier 5
Adams County,WI,8.0,-5.001015307339897,90.06553116614614,Tier 6,Tier 3
Addison County,VT,6.0,-3.9985625529978845,92.49103527758697,Tier 6,Tier 6
Addison County,VT,6.0,-3.9985625529978845,92.49103527758697,Tier 6,Tier 6
Alamosa County,CO,7.0,-3.456074056000423,93.80362390002071,Tier 6,Tier 6
Albany County,WY,4.0,-11.349908674215204,74.70394240522428,Tier 5,Tier 1
Alcona County,MI,9.0,-4.84833092169239,90.43496164906594,Tier 6,Tier 4
Alcorn County,MS,7.0,-5.045189593699949,89.95864841010383,Tier 6,Tier 2
Alfalfa County,OK,8.0,-4.564045807964626,91.12280924006856,Tier 6,Tier 5
Allegan County,MI,4.0,-4.3631567588742755,91.6088742565011,Tier 6,Tier 6
Allegany County,MD,4.0,-4.846840888425693,90.43856688811476,Tier 6,Tier 4
Allegany County,MD,4.0,-4.846840888425693,90.43856688811476,Tier 6,Tier 4
Allegany County,NY,7.0,-4.739149669126732,90.69913327794642,Tier 6,Tier 5
Allegany County,NY,7.0,-4.739149669126732,90.69913327794642,Tier 6,Tier 5
Alleghany County,NC,9.0,-5.067469711404888,89.90474011680757,Tier 6,Tier 2
Alleghany County,NC,9.0,-5.067469711404888,89.90474011680757,Tier 6,Tier 2
Alleghany County,VA,6.0,-4.872584225813745,90.37627909409507,Tier 6,Tier 4
Allen County,KS,7.0,-4.782934474812897,90.59319289746422,Tier 6,Tier 4
Allen Parish,LA,6.0,-5.135028637390186,89.74127659991653,Tier 6,Tier 2
Allen Parish,LA,6.0,-5.135028637390186,89.74127659991653,Tier 6,Tier 2
Allendale County,SC,8.0,-5.522941640011332,88.80269412940746,Tier 6,Tier 1
Alpena County,MI,7.0,-4.9009827247018185,90.30756695228746,Tier 6,Tier 3
Amador County,CA,6.0,-4.241396684961057,91.90348121788324,Tier 6,Tier 6
Amite County,MS,8.0,-5.521712827573735,88.80566732650495,Tier 6,Tier 1
Anderson County,KS,8.0,-4.613964139492758,91.0020283675204,Tier 6,Tier 5
Anderson County,KY,6.0,-4.498057581970833,91.28247233916363,Tier 6,Tier 6
Anderson County,TX,7.0,-4.8476383670517755,90.43663733315272,Tier 6,Tier 4
Angelina County,TX,5.0,-4.835563784683081,90.46585262439946,Tier 6,Tier 4
Antrim County,MI,8.0,-4.403608801074461,91.5109977289064,Tier 6,Tier 6
Apache County,AZ,8.0,-4.138618385810487,92.15216045595888,Tier 6,Tier 6
Appanoose County,IA,7.0,-4.93614072916326,90.22249971694703,Tier 6,Tier 3
Appanoose County,IA,7.0,-4.93614072916326,90.22249971694703,Tier 6,Tier 3
Appling County,GA,7.0,-5.2012433480526665,89.58106550542448,Tier 6,Tier 1
Archuleta County,CO,7.0,-5.383984777764175,89.13890991537198,Tier 6,Tier 1
Arenac County,MI,8.0,-4.796665043798349,90.55997083150412,Tier 6,Tier 4
Arkansas County,AR,6.0,-4.772360864640018,90.61877648216284,Tier 6,Tier 4
Aroostook County,ME,7.0,-5.979907739518994,87.69703289166422,Tier 6,Tier 1
Aroostook County,ME,7.0,-5.979907739518994,87.69703289166422,Tier 6,Tier 1
Aroostook County,ME,7.0,-5.979907739518994,87.69703289166422,Tier 6,Tier 1
Ashe County,NC,9.0,-4.9358393938637555,90.22322881864756,Tier 6,Tier 3
Ashland County,OH,6.0,-4.630776918281823,90.9613486807212,Tier 6,Tier 5
Ashland County,WI,7.0,-4.756066057752752,90.65820289994564,Tier 6,Tier 4
Ashley County,AR,7.0,-5.174111496138785,89.64671290684372,Tier 6,Tier 2
Atchison County,KS,6.0,-4.702097064337295,90.78878463045865,Tier 6,Tier 5
Athens County,OH,4.0,-4.933755905462647,90.2282699636403,Tier 6,Tier 3
Atkinson County,GA,9.0,-5.374038432990638,89.16297578784082,Tier 6,Tier 1
Atkinson County,GA,9.0,-5.374038432990638,89.16297578784082,Tier 6,Tier 1
Atoka County,OK,9.0,-5.107731821376706,89.80732314344007,Tier 6,Tier 2
Audrain County,MO,6.0,-4.866573753561816,90.39082184944749,Tier 6,Tier 4
Aurora County,SD,9.0,-4.398346409370732,91.52373045137949,Tier 6,Tier 6
Avery County,NC,9.0,-4.857723816202508,90.41223488797525,Tier 6,Tier 4
Avoyelles Parish,LA,6.0,-5.368807610483755,89.175632126448,Tier 6,Tier 1
Avoyelles Parish,LA,6.0,-5.368807610483755,89.175632126448,Tier 6,Tier 1
Baca County,CO,9.0,-5.190815727614187,89.60629585781417,Tier 6,Tier 2
Bacon County,GA,9.0,-4.994145752322013,90.08215253195863,Tier 6,Tier 3
Baker County,GA,8.0,-5.214530038554781,89.54891743430518,Tier 6,Tier 1
Baldwin County,GA,4.0,-4.955553862117565,90.17552829251565,Tier 6,Tier 3
Baldwin County,GA,4.0,-4.955553862117565,90.17552829251565,Tier 6,Tier 3
Bamberg County,SC,9.0,-5.2291755398853494,89.51348162594658,Tier 6,Tier 1
Bamberg County,SC,9.0,-5.2291755398853494,89.51348162594658,Tier 6,Tier 1
Banks County,GA,8.0,-4.647336782042625,90.92128093941095,Tier 6,Tier 5
Barbour County,AL,6.0,-5.235548289767882,89.49806231468796,Tier 6,Tier 1
Barbour County,WV,9.0,-5.034935392649748,89.98345916223063,Tier 6,Tier 2
Barnes County,ND,6.0,-4.458600875191973,91.3779405835288,Tier 6,Tier 6
Barnwell County,SC,8.0,-5.307372040174945,89.3242797586953,Tier 6,Tier 1
Barren County,KY,6.0,-5.026147686795003,90.0047216273079,Tier 6,Tier 3
Barron County,WI,6.0,-4.603137693744889,91.02822370546525,Tier 6,Tier 5
Barron County,WI,6.0,-4.603137693744889,91.02822370546525,Tier 6,Tier 5
Barry County,MO,6.0,-4.842507135825906,90.44905270373373,Tier 6,Tier 4
Barton County,KS,7.0,-4.831010689252408,90.47686915524248,Tier 6,Tier 4
Barton County,MO,8.0,-5.0250338028895145,90.00741674683421,Tier 6,Tier 3
Bath County,KY,8.0,-5.011375827173553,90.04046316833343,Tier 6,Tier 3
Baxter County,AR,7.0,-5.004518841181654,90.05705412251396,Tier 6,Tier 3
Baxter County,AR,7.0,-5.004518841181654,90.05705412251396,Tier 6,Tier 3
Bayfield County,WI,8.0,-4.482604072511421,91.31986317934802,Tier 6,Tier 6
Beadle County,SD,7.0,-4.692201905799731,90.81272665427201,Tier 6,Tier 5
Bear Lake County,ID,9.0,-4.4963928795755255,91.28650020230896,Tier 6,Tier 6
Beaufort County,NC,6.0,-4.842929075474709,90.44803179142787,Tier 6,Tier 4
Beauregard Parish,LA,6.0,-4.666828777273509,90.8741187022203,Tier 6,Tier 5
Beaverhead County,MT,9.0,-4.723173510568737,90.7377887039499,Tier 6,Tier 5
Beaverhead County,MT,9.0,-4.723173510568737,90.7377887039499,Tier 6,Tier 5
Bedford County,PA,8.0,-4.7406604795455545,90.69547776713398,Tier 6,Tier 4
Bedford County,TN,4.0,-4.798634628470067,90.55520528450113,Tier 6,Tier 4
Bee County,TX,6.0,-5.0529319135864545,89.93991532903296,Tier 6,Tier 2
Belknap County,NH,4.0,-4.076094725682609,92.30344079714766,Tier 6,Tier 6
Bell County,KY,7.0,-5.437940873176568,89.00835939247382,Tier 6,Tier 1
Bell County,KY,7.0,-5.437940873176568,89.00835939247382,Tier 6,Tier 1
Ben Hill County,GA,7.0,-5.318106707915043,89.29830648401898,Tier 6,Tier 1
Benewah County,ID,8.0,-4.851723859714265,90.42675219970658,Tier 6,Tier 4
Benewah County,ID,8.0,-4.851723859714265,90.42675219970658,Tier 6,Tier 4
Bennett County,SD,9.0,-5.240178023256586,89.48686035273705,Tier 6,Tier 1
Bennington County,VT,6.0,-4.418751890777497,91.47435797089733,Tier 6,Tier 6
Bent County,CO,9.0,-5.074324540800626,89.88815438066135,Tier 6,Tier 2
Bent County,CO,9.0,-5.074324540800626,89.88815438066135,Tier 6,Tier 2
Benton County,MO,9.0,-4.974981459980029,90.12852186923362,Tier 6,Tier 3
Berrien County,GA,8.0,-5.065850977633419,89.90865675567262,Tier 6,Tier 2
Bertie County,NC,9.0,-5.19988583073763,89.58435011291816,Tier 6,Tier 1
Bertie County,NC,9.0,-5.19988583073763,89.58435011291816,Tier 6,Tier 1
Bienville Parish,LA,8.0,-5.540291630168046,88.76071462236706,Tier 6,Tier 1
Bienville Parish,LA,8.0,-5.540291630168046,88.76071462236706,Tier 6,Tier 1
Big Horn County,MT,8.0,-4.889264026571581,90.33592115688465,Tier 6,Tier 3
Big Horn County,WY,9.0,-4.726091537645702,90.73072833462894,Tier 6,Tier 5
Bingham County,ID,6.0,-4.401746906008986,91.51550271342246,Tier 6,Tier 6
Bingham County,ID,6.0,-4.401746906008986,91.51550271342246,Tier 6,Tier 6
Bingham County,ID,6.0,-4.401746906008986,91.51550271342246,Tier 6,Tier 6
Blackford County,IN,6.0,-5.0361611180904635,89.98049343433667,Tier 6,Tier 2
Bladen County,NC,8.0,-5.249371814307226,89.46461533630463,Tier 6,Tier 1
Bladen County,NC,8.0,-5.249371814307226,89.46461533630463,Tier 6,Tier 1
Blaine County,ID,7.0,-4.120929758104733,92.19495932008512,Tier 6,Tier 6
Blaine County,MT,9.0,-4.643889248852673,90.92962248557393,Tier 6,Tier 5
Blaine County,OK,8.0,-4.75742394564304,90.65491739581938,Tier 6,Tier 4
Bland County,VA,8.0,-4.710283622351863,90.76897668436158,Tier 6,Tier 5
Bleckley County,GA,6.0,-5.019986566250959,90.01962888667344,Tier 6,Tier 3
Bledsoe County,TN,8.0,-5.158719369563481,89.68395522687378,Tier 6,Tier 2
Bolivar County,MS,7.0,-5.411522250165247,89.0722810869926,Tier 6,Tier 1
Bonner County,ID,6.0,-4.375071953159065,91.58004461580114,Tier 6,Tier 6
Boone County,AR,7.0,-4.881969814914757,90.35357000894948,Tier 6,Tier 3
Boundary County,ID,9.0,-4.649723775419394,90.91550544303543,Tier 6,Tier 5
Bourbon County,KS,6.0,-4.577732823570991,91.08969255453621,Tier 6,Tier 5
Box Elder County,UT,4.0,-4.39615341191519,91.52903656114053,Tier 6,Tier 6
Box Elder County,UT,4.0,-4.39615341191519,91.52903656114053,Tier 6,Tier 6
Boyle County,KY,7.0,-4.708684312317587,90.77284632614449,Tier 6,Tier 5
Bradford County,FL,6.0,-4.946192773429043,90.19817809721042,Tier 6,Tier 3
Bradford County,FL,6.0,-4.946192773429043,90.19817809721042,Tier 6,Tier 3
Bradford County,PA,6.0,-4.6651947689679725,90.87807229888215,Tier 6,Tier 5
Bradley County,AR,7.0,-5.279538234604124,89.39162558577458,Tier 6,Tier 1
Braxton County,WV,8.0,-5.1129428877901155,89.79471460607411,Tier 6,Tier 2
Breathitt County,KY,9.0,-5.198653840106903,89.58733099987481,Tier 6,Tier 2
Brewster County,TX,7.0,-4.920829296559641,90.25954679230422,Tier 6,Tier 3
Brookings County,SD,5.0,-4.9613104655414615,90.161599790437,Tier 6,Tier 3
Brooks County,TX,9.0,-5.578117135513137,88.66919318324241,Tier 6,Tier 1
Brown County,SD,5.0,-4.833977743264404,90.46969016184474,Tier 6,Tier 4
Brown County,TX,5.0,-4.910251736204662,90.28513993474299,Tier 6,Tier 3
Brule County,SD,9.0,-4.3399562431582694,91.6650095167545,Tier 6,Tier 6
Brunswick County,VA,8.0,-5.024569827986034,90.0085393663603,Tier 6,Tier 3
Buchanan County,VA,9.0,-5.228777365959426,89.51444503543418,Tier 6,Tier 1
Buckingham County,VA,8.0,-4.9727182495061975,90.13399786427236,Tier 6,Tier 3
Buena Vista County,IA,7.0,-4.605244271347382,91.02312669454501,Tier 6,Tier 5
Buffalo County,NE,4.0,-4.408356649046062,91.49950998075495,Tier 6,Tier 6
Buffalo County,SD,9.0,-5.029910760633159,89.99561660861595,Tier 6,Tier 2
Bulloch County,GA,4.0,-4.922296641245887,90.25599644985269,Tier 6,Tier 3
Burke County,ND,8.0,-4.881160862908364,90.35552732455258,Tier 6,Tier 4
Burnet County,TX,6.0,-4.366666112362112,91.60038313183075,Tier 6,Tier 6
Butler County,IA,8.0,-4.631696444764297,90.95912382248808,Tier 6,Tier 5
Butler County,MO,5.0,-5.034817757677659,89.98374378822146,Tier 6,Tier 2
Caddo County,OK,6.0,-5.061856391902843,89.91832193347881,Tier 6,Tier 2
Caddo County,OK,6.0,-5.061856391902843,89.91832193347881,Tier 6,Tier 2
Caldwell County,KY,7.0,-4.8680823845634915,90.3871716118863,Tier 6,Tier 4
Caldwell County,KY,7.0,-4.8680823845634915,90.3871716118863,Tier 6,Tier 4
Caledonia County,VT,9.0,-4.532012593817421,91.20031582806504,Tier 6,Tier 6
Calhoun County,AR,9.0,-4.724095813166208,90.73555712871358,Tier 6,Tier 5
Calhoun County,FL,8.0,-5.126310886983207,89.7623698029259,Tier 6,Tier 2
Calhoun County,GA,8.0,-5.017575843767163,90.02546179727263,Tier 6,Tier 3
Calhoun County,MS,9.0,-5.293300891802346,89.3583258801535,Tier 6,Tier 1
Calhoun County,WV,8.0,-5.159546819370261,89.68195315455698,Tier 6,Tier 2
Calloway County,KY,7.0,-4.971185865439211,90.13770557402593,Tier 6,Tier 3
Camas County,ID,9.0,-4.748499143574643,90.67651157471404,Tier 6,Tier 4
Camden County,GA,4.0,-4.567169758593949,91.11525062440062,Tier 6,Tier 5
Camden County,GA,4.0,-4.567169758593949,91.11525062440062,Tier 6,Tier 5
Camden County,MO,7.0,-4.650736777521222,90.91305441404454,Tier 6,Tier 5
Cameron County,PA,9.0,-4.997560898900427,90.07388934745319,Tier 6,Tier 3
Candler County,GA,9.0,-5.106124691532399,89.81121170579685,Tier 6,Tier 2
Candler County,GA,9.0,-5.106124691532399,89.81121170579685,Tier 6,Tier 2
Carbon County,UT,7.0,-4.9185464321638825,90.26507034137302,Tier 6,Tier 3
Caroline County,MD,6.0,-4.672253288394836,90.86099372054875,Tier 6,Tier 5
Caroline County,VA,8.0,-4.357445165409874,91.62269385385447,Tier 6,Tier 6
Carroll County,AR,6.0,-4.889235387852504,90.3359904502559,Tier 6,Tier 3
Carroll County,KY,6.0,-4.862202675025029,90.40139797776523,Tier 6,Tier 4
Carroll County,MO,8.0,-4.705245614365232,90.78116649483604,Tier 6,Tier 5
Carroll County,NH,6.0,-4.150582983551249,92.12321128016355,Tier 6,Tier 6
Carroll County,VA,6.0,-2.056200235907277,97.19071590154148,Tier 6,Tier 6
Carter County,MO,9.0,-5.201915417100337,89.5794393876536,Tier 6,Tier 1
Carter County,OK,5.0,-4.8330093920573,90.47203315489253,Tier 6,Tier 4
Carteret County,NC,4.0,-4.52571300446135,91.2155581223451,Tier 6,Tier 6
Casey County,KY,9.0,-5.343877627282182,89.23595195348389,Tier 6,Tier 1
Cass County,IL,6.0,-4.962822238323614,90.15794195111958,Tier 6,Tier 3
Cass County,IN,4.0,-4.875896034156156,90.36826594363383,Tier 6,Tier 4
Cass County,TX,6.0,-5.011147886627182,90.04101468632767,Tier 6,Tier 3
Cassia County,ID,6.0,-4.581792672878993,91.07986946696852,Tier 6,Tier 5
Caswell County,NC,8.0,-2.204054178113676,96.83297301225217,Tier 6,Tier 6
Caswell County,NC,8.0,-2.204054178113676,96.83297301225217,Tier 6,Tier 6
Caswell County,NC,8.0,-2.204054178113676,96.83297301225217,Tier 6,Tier 6
Caswell County,NC,8.0,-2.204054178113676,96.83297301225217,Tier 6,Tier 6
Catahoula Parish,LA,9.0,-5.265955059943775,89.42449102092091,Tier 6,Tier 1
Catron County,NM,9.0,-5.11913381195907,89.77973523476672,Tier 6,Tier 2
Cattaraugus County,NY,4.0,-4.8433798281414076,90.44694116402265,Tier 6,Tier 4
Cattaraugus County,NY,4.0,-4.8433798281414076,90.44694116402265,Tier 6,Tier 4
Cayuga County,NY,4.0,-4.653290584805537,90.90687529982584,Tier 6,Tier 5
Cayuga County,NY,4.0,-4.653290584805537,90.90687529982584,Tier 6,Tier 5
Cayuga County,NY,4.0,-4.653290584805537,90.90687529982584,Tier 6,Tier 5
Cedar County,MO,8.0,-5.082783477170241,89.86768739620342,Tier 6,Tier 2
Cedar County,MO,8.0,-5.082783477170241,89.86768739620342,Tier 6,Tier 2
Cerro Gordo County,IA,5.0,-3.1611607513265385,94.5171871376963,Tier 6,Tier 6
Chaffee County,CO,6.0,-4.440355145944472,91.42208739355486,Tier 6,Tier 6
Chambers County,AL,6.0,-5.080710055150133,89.87270418488771,Tier 6,Tier 2
Champaign County,OH,6.0,-4.522632210131741,91.22301231834646,Tier 6,Tier 6
Chariton County,MO,8.0,-4.7960047128965,90.56156854801536,Tier 6,Tier 4
Charlevoix County,MI,7.0,-4.278428421051619,91.81388035863833,Tier 6,Tier 6
Charlotte County,VA,8.0,-5.015319354301541,90.03092153036488,Tier 6,Tier 3
Charlton County,GA,8.0,-5.134477678066761,89.74260968429225,Tier 6,Tier 2
Chattooga County,GA,6.0,-5.396155858894469,89.10946113866471,Tier 6,Tier 1
Chautauqua County,NY,4.0,-4.8622576625844385,90.40126493154351,Tier 6,Tier 4
Chautauqua County,NY,4.0,-4.8622576625844385,90.40126493154351,Tier 6,Tier 4
Chaves County,NM,5.0,-4.997803340752522,90.0733027425419,Tier 6,Tier 3
Cheboygan County,MI,7.0,-4.682654127687673,90.83582816700226,Tier 6,Tier 5
Cheboygan County,MI,7.0,-4.682654127687673,90.83582816700226,Tier 6,Tier 5
Cherokee County,AL,8.0,-4.970696774145704,90.13888896440334,Tier 6,Tier 3
Cherokee County,NC,9.0,-4.936287925460577,90.22214356527526,Tier 6,Tier 3
Cherokee County,OK,6.0,-4.975492089198742,90.12728636634927,Tier 6,Tier 3
Cherokee County,OK,6.0,-4.975492089198742,90.12728636634927,Tier 6,Tier 3
Cherokee County,SC,6.0,-5.096366581236401,89.83482213186463,Tier 6,Tier 2
Cherokee County,TX,6.0,-4.802801264231004,90.54512381968871,Tier 6,Tier 4
Cherokee County,TX,6.0,-4.802801264231004,90.54512381968871,Tier 6,Tier 4
Chesterfield County,SC,6.0,-5.153065375875639,89.69763545756446,Tier 6,Tier 2
Chesterfield County,SC,6.0,-5.153065375875639,89.69763545756446,Tier 6,Tier 2
Chickasaw County,MS,9.0,-5.197954200207521,89.58902382723764,Tier 6,Tier 2
Chicot County,AR,9.0,-5.297291001551616,89.34867153229517,Tier 6,Tier 1
Chippewa County,MI,7.0,-4.72980906021784,90.72173353039099,Tier 6,Tier 5
Chippewa County,MI,7.0,-4.72980906021784,90.72173353039099,Tier 6,Tier 5
Choctaw County,AL,9.0,-5.18004873121625,89.63234735392503,Tier 6,Tier 2
Choctaw County,AL,9.0,-5.18004873121625,89.63234735392503,Tier 6,Tier 2
Choctaw County,OK,9.0,-5.143343281706082,89.72115874011115,Tier 6,Tier 2
Choctaw County,OK,9.0,-5.143343281706082,89.72115874011115,Tier 6,Tier 2
