,GEO_ID,County,State,FIPS,Population,SDOH Score,RUCC,IRR,SVI,Premature Mortality,Infant Mortality,Preventable Hospital Stays,Heart Disease Mortality,Poor or Fair Health
270,0500000US21057,Cumberland,KY,21057,5946.0,60.03979940751869,9,0.5741034947162797,0.7544,554.72491238,,4878.0,473.2,0.262
482,0500000US29085,Hickory,MO,29085,8630.0,60.15681016435178,8,0.5589300017817461,0.6157,552.46134869,,2045.0,387.4,0.218
630,0500000US45061,Lee,SC,45061,16153.0,60.198101367903654,8,0.5177993216078114,0.9704,785.13622602,,2677.0,505.5,0.237
1178,0500000US48487,Wilbarger,TX,48487,12491.0,60.214128470618654,6,0.5501306421527037,0.9561,606.29542954,,3468.0,404.6,0.252
329,0500000US13099,Early,GA,13099,10574.0,60.47992982242112,8,0.5445543632373017,0.9357,772.23911375,,4032.0,589.3,0.244
347,0500000US21065,Estill,KY,21065,14044.0,60.4971630970587,8,0.5202850089249116,0.7604,709.00863465,,3906.0,442.9,0.274
939,0500000US37153,Richmond,NC,37153,42778.0,60.762037200612184,4,0.4852477191908306,0.986,699.96325857,11.019989749,3835.0,467.3,0.208
945,0500000US54087,Roane,WV,54087,13834.0,60.86128804497777,8,0.5349493376821773,0.6141,553.07840077,,2468.0,367.4,0.25
100,0500000US47007,Bledsoe,TN,47007,14798.0,60.893479936971005,8,0.5428591897615361,0.6997,452.92957351,,1179.0,364.6,0.228
534,0500000US47087,Jackson,TN,47087,11989.0,60.93904784911014,8,0.5488203825256939,0.7035,579.80360996,,3832.0,409.6,0.215
716,0500000US48321,Matagorda,TX,48321,36125.0,61.00945388905562,6,0.5170978443085807,0.9758,541.7430016,,4347.0,381.2,0.232
801,0500000US22069,Natchitoches,LA,22069,36663.0,61.05724804358421,6,0.5182655737909442,0.9281,662.43471438,11.387473779,3378.0,451.8,0.233
624,0500000US28079,Leake,MS,28079,21135.0,61.21449577251613,8,0.527879891412818,0.9574,605.34121168,,2717.0,430.7,0.255
110,0500000US05011,Bradley,AR,5011,10135.0,61.21736265114929,7,0.5533014465589172,0.8864,643.5349716,,3562.0,582.8,0.252
381,0500000US21075,Fulton,KY,21075,6382.0,61.229838333575756,9,0.5540400817828758,0.91,816.92666948,,5362.0,698.6,0.272
639,0500000US21135,Lewis,KY,21135,12954.0,61.238255532965646,8,0.5414071514432433,0.5495,699.40024338,,3783.0,480.2,0.299
739,0500000US21165,Menifee,KY,21165,6250.0,61.26341742877792,9,0.5565813548605846,0.5676,591.33512101,,4129.0,377.0,0.268
785,0500000US26119,Montmorency,MI,26119,9569.0,61.36646865374556,9,0.5718543254606694,0.4311,512.69462129,,2207.0,436.8,0.176
888,0500000US54075,Pocahontas,WV,54075,7819.0,61.447809760627116,9,0.58466458811271,0.5546,556.43293308,,2964.0,382.8,0.242
932,0500000US48385,Real,TX,48385,2840.0,61.46346144350143,9,0.6193315747474597,0.783,583.35267055,,3457.0,312.4,0.231
656,0500000US22061,Lincoln,LA,22061,48129.0,61.53433817247669,4,0.4800297632508533,0.7786,514.66113762,5.3734551316,3465.0,291.4,0.209
850,0500000US28107,Panola,MS,28107,32661.0,61.5897626465522,6,0.5123905111060809,0.8626,632.65165895,9.00090009,3628.0,647.1,0.267
187,0500000US01023,Choctaw,AL,1023,12439.0,61.65722020971609,9,0.5580317389716882,0.6548,585.17767209,,2712.0,529.7,0.241
204,0500000US28023,Clarke,MS,28023,15271.0,61.74669216656265,9,0.545709975088957,0.8021,610.82298721,,3389.0,564.8,0.234
579,0500000US48273,Kleberg,TX,48273,30362.0,61.79383784825544,4,0.5122739518912097,0.9924,586.97670983,,3993.0,431.3,0.244
900,0500000US21197,Powell,KY,21197,13083.0,61.804715494105686,8,0.52091751765916,0.7992,783.87997687,,3257.0,571.9,0.231
963,0500000US22085,Sabine,LA,22085,21985.0,61.80681872129401,8,0.539041090256804,0.8848,587.62471231,10.621348911,4459.0,469.5,0.227
252,0500000US08023,Costilla,CO,8023,3603.0,61.83960402031856,9,0.624951220430798,0.8727,566.84689714,,814.0,231.5,0.215
1021,0500000US22097,St. Landry,LA,22097,81773.0,61.87556697372622,4,0.4696900057563871,0.9262,707.70392564,9.2984934087,3468.0,503.8,0.252
591,0500000US48283,La Salle,TX,48283,6604.0,62.06617518100409,8,0.5983249534257348,0.9128,559.80348778,,3708.0,335.3,0.277
828,0500000US28105,Oktibbeha,MS,28105,51427.0,62.22752475674085,5,0.4972718822567177,0.6939,526.23553012,10.792313767,1544.0,395.3,0.214
833,0500000US45075,Orangeburg,SC,45075,83094.0,62.27371293407762,4,0.4743391604083862,0.9516,685.32254133,10.995723885,2956.0,331.1,0.226
211,0500000US47027,Clay,TN,47027,7620.0,62.30151728025921,8,0.5594735245239657,0.6605,662.06800396,,6526.0,470.4,0.238
1203,0500000US54109,Wyoming,WV,54109,20527.0,62.329801780172644,8,0.5242631683137946,0.5173,755.60394262,,8504.0,482.1,0.254
44,0500000US05003,Ashley,AR,5003,18354.0,62.42792269770854,7,0.5325364342078647,0.8237,636.04966094,,5024.0,542.4,0.26
837,0500000US26135,Oscoda,MI,26135,8404.0,62.43685887262465,9,0.5638622593052905,0.5797,541.09297108,,2863.0,452.7,0.183
632,0500000US51105,Lee,VA,51105,21982.0,62.50116772423739,8,0.522531839704058,0.8788,628.53066863,,4370.0,430.7,0.227
990,0500000US40133,Seminole,OK,40133,23351.0,62.52530100798786,7,0.5209013201207979,0.9523,771.64152549,,3379.0,555.5,0.248
1155,0500000US28153,Wayne,MS,28153,19681.0,62.65223565688862,9,0.5376435425913582,0.9119,591.29652792,,4445.0,454.3,0.241
1204,0500000US28161,Yalobusha,MS,28161,12364.0,63.15319650798947,9,0.5516025179372127,0.7429,727.60118248,,5318.0,720.6,0.242
989,0500000US13253,Seminole,GA,13253,9127.0,63.31259365598546,8,0.5393076721211529,0.8813,672.19043317,,2723.0,414.2,0.211
202,0500000US01025,Clarke,AL,1025,22515.0,63.33047520864314,9,0.536737836351491,0.8365,689.65193073,,3623.0,512.6,0.237
638,0500000US21133,Letcher,KY,21133,20893.0,63.33323197641108,9,0.522053323997874,0.7012,815.95841108,,8805.0,489.6,0.277
1008,0500000US35051,Sierra,NM,35051,11436.0,63.432529246649096,6,0.5888250794890899,0.7677,719.56233289,,1773.0,374.5,0.189
988,0500000US05129,Searcy,AR,5129,7918.0,63.49299124111558,9,0.5790241971003129,0.517,552.98501767,,2897.0,421.3,0.247
1163,0500000US54101,Webster,WV,54101,8167.0,63.5908169469122,9,0.5699534830048587,0.4916,583.67902346,,2740.0,370.0,0.263
242,0500000US01035,Conecuh,AL,1035,11206.0,63.71849380751884,9,0.5524491268432616,0.5122,783.65046367,,7136.0,524.1,0.245
1075,0500000US40141,Tillman,OK,40141,6977.0,63.77901903441503,8,0.5688303518198213,0.9125,602.1180491,,3898.0,449.8,0.237
188,0500000US40023,Choctaw,OK,40023,14358.0,63.84667914054104,9,0.5527544607618058,0.9485,738.72421506,,6400.0,555.3,0.251
120,0500000US51027,Buchanan,VA,51027,19352.0,64.05882843079098,9,0.5217202087863323,0.5975,659.12295706,,4572.0,450.6,0.23
847,0500000US29153,Ozark,MO,29153,8940.0,64.25261423507982,9,0.5723025233670647,0.5632,497.55394915,,2506.0,389.3,0.242
427,0500000US28041,Greene,MS,28041,13552.0,64.41096784429077,8,0.5517791949419748,0.7776,511.96624971,,3078.0,523.4,0.217
208,0500000US13061,Clay,GA,13061,2845.0,64.42853097677413,9,0.5821276699898379,0.9061,716.34328974,,3316.0,476.2,0.252
59,0500000US01005,Barbour,AL,1005,24706.0,64.4506820968205,6,0.5224551147313063,0.9927,628.25359565,,3040.0,556.2,0.273
1169,0500000US13309,Wheeler,GA,13309,7314.0,64.4854829855867,9,0.5689778594414496,0.7716,457.25258763,,2844.0,301.5,0.258
470,0500000US47075,Haywood,TN,47075,17550.0,64.58352261804974,6,0.5228912352989217,0.8883,684.87868597,,3326.0,481.3,0.265
709,0500000US21159,Martin,KY,21159,11095.0,64.65055733290387,8,0.533525628764761,0.6869,691.63117494,,5004.0,468.4,0.262
1012,0500000US28129,Smith,MS,28129,14092.0,64.92053014194252,8,0.5416204687266918,0.7251,590.26935654,,3521.0,422.2,0.225
348,0500000US22039,Evangeline,LA,22039,31986.0,64.95554738508504,6,0.5066141378632261,0.999,688.58348757,6.6185318893,5349.0,509.0,0.272
375,0500000US22041,Franklin,LA,22041,19308.0,65.0764156575512,6,0.5267332749232991,0.8053,640.74427983,,5130.0,859.0,0.256
337,0500000US21063,Elliott,KY,21063,7293.0,65.27648695912606,8,0.5545037963710219,0.7617,498.48613876,,3640.0,395.3,0.276
1198,0500000US05147,Woodruff,AR,5147,6049.0,65.35127217531557,9,0.5664757916483035,0.7671,595.22225489,,5358.0,505.1,0.249
758,0500000US29133,Mississippi,MO,29133,11688.0,65.43995784275558,8,0.5533465565498412,0.9106,673.29656834,,3416.0,632.6,0.27
530,0500000US21109,Jackson,KY,21109,12973.0,65.5548508666396,9,0.538559789270968,0.664,706.38263905,,3507.0,601.0,0.3
725,0500000US40091,McIntosh,OK,40091,19451.0,65.60318849701862,8,0.5378055954728626,0.7528,640.58005756,,3430.0,611.5,0.234
162,0500000US35003,Catron,NM,35003,3827.0,65.69093609812666,9,0.6710337893961471,0.4483,427.68645181,,1301.0,315.3,0.205
913,0500000US40127,Pushmataha,OK,40127,10769.0,65.75691374091393,9,0.5801483036152494,0.8896,776.54452716,,6814.0,598.7,0.237
184,0500000US28017,Chickasaw,MS,28017,16812.0,65.79203998337557,9,0.5386178540738578,0.9542,649.76319756,,2744.0,416.4,0.266
1145,0500000US22117,Washington,LA,22117,45025.0,65.81071812751516,6,0.4977779298758493,0.9822,771.51723824,8.8985088985,4183.0,471.5,0.249
52,0500000US22009,Avoyelles,LA,22009,38751.0,65.84421544931143,6,0.5041885443645456,0.9682,636.57983529,7.5292805354,3465.0,572.8,0.257
878,0500000US28113,Pike,MS,28113,39644.0,65.87320308865361,6,0.4950457796400044,0.9812,703.96958417,9.474824039,3536.0,483.3,0.268
802,0500000US04017,Navajo,AZ,4017,108650.0,65.92424162747143,4,0.5377828033247877,0.9806,772.22778243,8.2653061224,2181.0,333.7,0.225
81,0500000US13017,Ben Hill,GA,13017,17069.0,65.93316081154059,7,0.5158886023208366,0.9265,798.55781507,,4535.0,516.6,0.243
373,0500000US28037,Franklin,MS,28037,7642.0,65.97251716692263,9,0.5718920698671379,0.5787,573.69975481,,3009.0,457.4,0.25
456,0500000US35021,Harding,NM,35021,628.0,66.35920521861526,9,0.7031788078161706,0.6615,,,,245.1,0.199
1036,0500000US05137,Stone,AR,5137,12575.0,66.42282901529687,9,0.565203450533932,0.7709,511.35119889,,2529.0,399.0,0.245
1194,0500000US28159,Winston,MS,28159,17543.0,66.6955528557205,9,0.5386087943927028,0.8543,600.05241788,,2497.0,480.1,0.246
1090,0500000US13287,Turner,GA,13287,8842.0,66.83089891693545,9,0.5415755272581444,0.9675,647.30047326,,3202.0,474.4,0.255
191,0500000US35006,Cibola,NM,35006,26950.0,66.9299234619847,6,0.5680231772850667,0.9663,673.27187249,,1996.0,301.2,0.253
762,0500000US01099,Monroe,AL,1099,19404.0,66.95263613458054,8,0.5334236328911404,0.7416,666.9562408,,2955.0,450.4,0.25
552,0500000US48249,Jim Wells,TX,48249,38826.0,67.09218608434847,6,0.5033466848997786,0.9491,653.01180217,5.2056220718,2358.0,498.8,0.262
1124,0500000US28147,Walthall,MS,28147,13761.0,67.17204723405337,9,0.5374485582599731,0.8982,667.8307673,,2707.0,488.3,0.248
458,0500000US21095,Harlan,KY,21095,25662.0,67.35479299318916,7,0.5083447097555225,0.8336,944.43110757,,7532.0,599.9,0.311
83,0500000US46007,Bennett,SD,46007,3336.0,67.41998865611282,9,0.6238487876563206,0.811,806.53934643,,1995.0,438.3,0.215
816,0500000US37131,Northampton,NC,37131,16779.0,67.45045237118661,9,0.5259743800057852,0.8906,582.48169341,,4616.0,357.3,0.216
1045,0500000US01119,Sumter,AL,1119,11853.0,67.58067461315407,8,0.55539274235281,0.9255,731.89341625,,3788.0,453.5,0.276
581,0500000US21119,Knott,KY,21119,13874.0,67.59215735053492,9,0.53649137966687,0.7334,790.6776448,,4617.0,458.5,0.289
637,0500000US21131,Leslie,KY,21131,10093.0,67.80674983333886,9,0.55568812499122,0.5746,882.35952858,,4686.0,530.4,0.285
981,0500000US37165,Scotland,NC,37165,34162.0,67.8609092518227,6,0.4855656585966293,0.9959,679.03723404,9.3178036606,5133.0,449.6,0.231
781,0500000US28097,Montgomery,MS,28097,9530.0,68.17471148523344,9,0.5536059963265061,0.9599,771.35675752,,3929.0,493.0,0.267
304,0500000US46041,Dewey,SD,46041,5140.0,68.2858396568931,9,0.6313608172249143,0.8263,1291.1887495,,5107.0,399.3,0.242
7,0500000US28001,Adams,MS,28001,28408.0,68.47921572504545,7,0.5029885977259536,0.971,623.15340639,9.5198675497,3185.0,382.6,0.273
57,0500000US45009,Bamberg,SC,45009,12908.0,68.71666404698232,9,0.526508427866835,0.958,696.52340666,,1354.0,399.4,0.215
1086,0500000US13283,Treutlen,GA,13283,6365.0,68.78443133548319,9,0.555802733331474,0.9389,727.55549561,,2500.0,491.0,0.267
861,0500000US29155,Pemiscot,MO,29155,14841.0,68.84205233692069,7,0.5280850264141397,0.9364,891.14039488,13.481828839,6459.0,770.6,0.268
88,0500000US37015,Bertie,NC,37015,17240.0,68.97595920600736,9,0.5354851426288714,0.9586,561.18191152,,3865.0,380.2,0.232
55,0500000US13007,Baker,GA,13007,2788.0,69.10347013771165,8,0.5801151308927996,0.7162,542.89109457,,4520.0,371.2,0.249
80,0500000US21013,Bell,KY,21013,23568.0,69.23022743207201,7,0.5048186378410223,0.7782,887.61419835,,4597.0,587.7,0.292
549,0500000US13165,Jenkins,GA,13165,8689.0,69.4412636129772,9,0.5528383898859408,0.8352,633.14874111,,4413.0,363.0,0.27
627,0500000US21129,Lee,KY,21129,7261.0,69.4817538443633,9,0.5534475200048996,0.8492,849.2536053,,9334.0,522.3,0.311
538,0500000US28061,Jasper,MS,28061,16167.0,69.62046177432336,8,0.5425979068025464,0.6281,688.98461988,,6089.0,518.1,0.249
763,0500000US05095,Monroe,AR,5095,6564.0,70.17369798421915,9,0.5598019981695992,0.9341,799.18740749,,2363.0,512.7,0.267
265,0500000US13081,Crisp,GA,13081,19708.0,70.66865850279724,6,0.5057340926786924,0.978,733.74315371,12.208067941,5511.0,447.3,0.241
787,0500000US35033,Mora,NM,35033,4169.0,70.74846182384458,8,0.6197499375327048,0.6169,497.294987,,1403.0,210.7,0.209
62,0500000US45011,Barnwell,SC,45011,20414.0,70.82741790148059,8,0.5203841938156285,0.9612,702.86403565,,2540.0,387.6,0.237
4,0500000US40001,Adair,OK,40001,19576.0,70.9049867244242,8,0.5261566336609764,0.9472,722.92191602,9.5419847328,5556.0,624.1,0.289
567,0500000US28069,Kemper,MS,28069,8654.0,70.92925021313647,9,0.5721013210368654,0.95,529.87919577,,3171.0,512.4,0.258
307,0500000US45033,Dillon,SC,45033,27738.0,70.9680349771559,6,0.4999136438690159,0.9745,832.48952571,10.593220339,4256.0,521.4,0.261
548,0500000US28065,Jefferson Davis,MS,28065,11088.0,70.99079005969891,8,0.5383033765377505,0.8743,810.6767562,,3940.0,403.9,0.264
161,0500000US22025,Catahoula,LA,22025,8566.0,71.06508790587462,9,0.5592216069994344,0.8581,617.88782141,,4086.0,653.4,0.247
620,0500000US28077,Lawrence,MS,28077,11713.0,71.15012249134622,8,0.5453111550317898,0.8505,647.58193549,,4949.0,490.1,0.249
1187,0500000US45089,Williamsburg,SC,45089,30058.0,71.21384910842703,6,0.5118639481072558,0.9634,734.97162741,,2684.0,362.2,0.228
142,0500000US42023,Cameron,PA,42023,4418.0,71.23700344908761,9,0.5767210722223287,0.4734,439.60213747,,3580.0,358.1,0.191
1018,0500000US05123,St. Francis,AR,5123,22451.0,71.3587303280555,6,0.5120425050590501,0.9777,613.73790621,13.19841619,3443.0,504.2,0.297
947,0500000US37155,Robeson,NC,37155,116663.0,71.43012566567553,4,0.4542197988831601,0.9962,744.89536041,9.7252613664,5296.0,465.6,0.26
918,0500000US35037,Quay,NM,35037,8546.0,71.54847492827376,7,0.600548831107167,0.8711,657.41186273,,1054.0,377.6,0.218
506,0500000US37095,Hyde,NC,37095,4576.0,71.60695976186656,9,0.5874577703802838,0.874,471.07791573,,2376.0,298.9,0.203
327,0500000US48131,Duval,TX,48131,9888.0,71.62409481632636,9,0.5713802076624979,0.9768,685.12764557,,3388.0,449.8,0.281
1164,0500000US22119,Webster,LA,22119,35643.0,71.63638454025963,6,0.4887293782412123,0.8775,661.62363473,11.610143599,3746.0,441.1,0.26
1067,0500000US13271,Telfair,GA,13271,12354.0,71.99364428486598,9,0.5482824128878039,0.9765,562.81521271,,2745.0,329.8,0.289
737,0500000US48327,Menard,TX,48327,1968.0,72.43520225185588,9,0.6262415200995397,0.8606,416.58325416,,1547.0,326.2,0.195
442,0500000US37083,Halifax,NC,37083,47848.0,72.477941413931,4,0.4847113924879374,0.987,651.23782036,11.113982941,4201.0,379.9,0.238
1184,0500000US48489,Willacy,TX,48489,20143.0,72.78255193019601,6,0.5266917493759896,0.985,569.48630639,,4807.0,303.3,0.322
210,0500000US21051,Clay,KY,21051,19913.0,72.7957335117333,9,0.5254027083693008,0.8174,825.4168394,,3995.0,586.1,0.31
279,0500000US01047,Dallas,AL,1047,36767.0,73.27816762033304,4,0.5042884874472812,0.9189,777.06865843,,4280.0,667.2,0.266
112,0500000US21025,Breathitt,KY,21025,13351.0,73.45141759949439,9,0.5426984482501583,0.6962,917.39242153,,7867.0,738.8,0.275
185,0500000US05017,Chicot,AR,5017,9873.0,73.53528575764447,9,0.5531707173589993,0.9987,690.29034014,,5359.0,475.7,0.306
1209,0500000US48507,Zavala,TX,48507,9377.0,73.60229851225237,7,0.575580699694648,0.909,653.84447424,,1884.0,411.2,0.327
1131,0500000US37185,Warren,NC,37185,18713.0,73.78632389236388,8,0.5253784267322537,0.9879,547.53483718,,2223.0,365.2,0.215
1047,0500000US28133,Sunflower,MS,28133,24811.0,73.82689752184721,7,0.5227970263603076,0.9303,898.38771661,12.745098039,4398.0,452.2,0.302
601,0500000US26085,Lake,MI,26085,12594.0,74.32631277020117,9,0.5589356737369742,0.721,487.81282571,,1588.0,366.5,0.213
584,0500000US21121,Knox,KY,21121,29791.0,74.53310427043729,7,0.5084966444639012,0.8584,751.74068138,7.9508492953,3439.0,435.1,0.295
670,0500000US35029,Luna,NM,35029,25749.0,74.74176516369711,6,0.5554537306339622,0.9997,601.51976682,,1861.0,436.7,0.271
101,0500000US28011,Bolivar,MS,28011,29370.0,74.80538241291758,7,0.5230118992271449,0.994,864.03986626,8.6637787404,4826.0,447.5,0.285
1014,0500000US35053,Socorro,NM,35053,16115.0,74.92373454266135,6,0.5856753565626163,0.8972,628.09929491,,2173.0,308.9,0.239
28,0500000US28005,Amite,MS,28005,12619.0,75.75355742101036,8,0.5526280161666672,0.7894,637.63119351,,3796.0,539.6,0.264
241,0500000US22029,Concordia,LA,22029,18116.0,75.81303236473158,6,0.537895794446036,0.9949,681.05688932,11.627906977,4967.0,596.4,0.283
754,0500000US54059,Mingo,WV,54059,22573.0,75.94706543864444,8,0.5144796659838222,0.6761,946.70602772,,11106.0,520.4,0.281
698,0500000US45067,Marion,SC,45067,28450.0,76.00329572652618,6,0.4958735164034148,0.8753,782.6577545,12.699713232,4318.0,475.6,0.262
249,0500000US46031,Corson,SD,46031,3826.0,76.11594149418035,9,0.633651357968182,0.7324,1221.067214,,5154.0,395.0,0.261
137,0500000US54013,Calhoun,WV,54013,6068.0,76.28227850199727,8,0.5559695945478287,0.4696,533.5908673,,2391.0,366.4,0.264
595,0500000US05073,Lafayette,AR,5073,6101.0,76.9322640375536,8,0.5625055035201092,0.8075,661.96138964,,3845.0,472.7,0.286
925,0500000US13243,Randolph,GA,13243,6116.0,76.99380048917786,8,0.5599787951376691,0.9882,664.7918528,,3477.0,339.3,0.307
450,0500000US47067,Hancock,TN,47067,6845.0,77.67631626041232,8,0.5599315795020903,0.8419,719.14080575,,2595.0,458.3,0.26
1141,0500000US37187,Washington,NC,37187,10828.0,77.7867180985443,9,0.5359294913145322,0.8603,631.31504703,,2205.0,369.9,0.215
820,0500000US28103,Noxubee,MS,28103,9990.0,77.84621886285464,9,0.5570708916106211,0.964,674.66559102,,3362.0,571.1,0.294
736,0500000US46095,Mellette,SD,46095,1892.0,77.89294500453683,9,0.6522547176702442,0.8552,944.17722476,,2036.0,381.1,0.274
969,0500000US48405,San Augustine,TX,48405,7857.0,78.02235117552785,9,0.5706846790385357,0.9885,706.35444266,,2492.0,420.8,0.245
675,0500000US13193,Macon,GA,13193,11765.0,78.31701241455252,8,0.5317071501258646,0.9866,619.06263473,,6124.0,471.2,0.275
89,0500000US22013,Bienville,LA,22013,12641.0,78.59038761239586,8,0.5466174868630584,0.9755,804.99945465,,4106.0,393.4,0.264
551,0500000US48247,Jim Hogg,TX,48247,4763.0,78.90514365463508,8,0.6002058069650716,0.6427,554.95640427,,3704.0,345.6,0.307
545,0500000US28063,Jefferson,MS,28063,7087.0,79.59878852068366,9,0.5585075883233017,0.8991,729.57569187,,4949.0,363.8,0.297
603,0500000US47095,Lake,TN,47095,6507.0,79.909594422035,9,0.5479306416103531,0.9345,775.89499773,,4616.0,727.0,0.278
1061,0500000US13269,Taylor,GA,13269,7737.0,79.93830151296581,8,0.5532008558287856,0.9555,606.69130253,,2616.0,381.1,0.255
1183,0500000US28157,Wilkinson,MS,28157,8143.0,80.238322759709,8,0.5620451817911173,0.8349,770.51705017,,4402.0,584.6,0.303
845,0500000US21189,Owsley,KY,21189,3929.0,80.4071020251977,9,0.574221710035669,0.5078,1000.8715717,,3028.0,631.3,0.282
719,0500000US21147,McCreary,KY,21147,16701.0,80.44786765152463,9,0.5382794463043308,0.6965,724.82258093,,3735.0,560.7,0.314
625,0500000US05077,Lee,AR,5077,8364.0,80.68702093960947,8,0.5501081714118631,0.9714,807.5232451,,3400.0,495.7,0.307
724,0500000US54047,McDowell,WV,54047,17850.0,81.36320365113438,9,0.5238597478924217,0.8721,1018.002536,,5181.0,464.8,0.308
919,0500000US13239,Quitman,GA,13239,2249.0,81.36891551774738,8,0.5821831334161629,0.8202,828.45334998,,,504.8,0.242
701,0500000US45069,Marlboro,SC,45069,26039.0,81.37428338706607,6,0.5080809382971877,0.9405,776.47719666,11.46560319,3432.0,725.0,0.272
910,0500000US17153,Pulaski,IL,17153,4991.0,81.58293904094232,8,0.5642862175249753,0.6357,590.0841145,,3746.0,392.8,0.199
683,0500000US22065,Madison,LA,22065,9478.0,81.8190861422401,6,0.5467345223352008,1.0,727.999797,,4188.0,584.0,0.298
872,0500000US05107,Phillips,AR,5107,15304.0,81.89601061793448,7,0.5252205151997228,0.9628,833.5756681,13.440860215,2727.0,304.0,0.307
1196,0500000US21237,Wolfe,KY,21237,6400.0,82.18930311266901,9,0.5574494744985719,0.776,945.21920231,,3834.0,761.6,0.343
865,0500000US01105,Perry,AL,1105,8035.0,82.52543350381787,8,0.5564891230886462,0.9214,834.6977798,,4687.0,567.3,0.317
684,0500000US21153,Magoffin,KY,21153,11357.0,82.6257880892329,9,0.5401330833554017,0.7595,783.16809358,,4782.0,590.5,0.297
124,0500000US46017,Buffalo,SD,46017,1861.0,83.19042454767099,9,0.6373672800135342,0.9892,1785.7708963,,,688.8,0.285
999,0500000US28125,Sharkey,MS,28125,3488.0,84.16290590136936,8,0.5742853691688212,0.9838,908.22659977,,3275.0,491.2,0.292
192,0500000US28021,Claiborne,MS,28021,8805.0,84.23194311699397,8,0.5456106995953551,0.819,753.43253369,,7357.0,629.9,0.324
223,0500000US28027,Coahoma,MS,28027,20197.0,84.35550707561201,6,0.5158334025801922,0.9895,1003.1883112,9.5541401274,3926.0,491.6,0.316
25,0500000US45005,Allendale,SC,45005,7579.0,84.85453822334006,8,0.5468110834818184,0.9955,741.22924648,,2683.0,433.6,0.272
1179,0500000US01131,Wilcox,AL,1131,10059.0,85.15936572397283,9,0.5618143463399312,0.9819,803.29669169,,3111.0,671.9,0.298
633,0500000US28083,Leflore,MS,28083,26570.0,85.99582640665525,6,0.5111515594476123,0.9411,894.34700297,9.4864245993,3143.0,701.5,0.305
194,0500000US22027,Claiborne,LA,22027,13744.0,86.34523581082004,9,0.5393953001413155,0.8069,551.31770896,,5479.0,372.5,0.296
920,0500000US28119,Quitman,MS,28119,5701.0,87.14429148647324,8,0.5561504963731669,0.9551,925.63493402,,4945.0,578.7,0.334
1068,0500000US22107,Tensas,LA,22107,3846.0,88.0247263704325,9,0.579438935192315,0.8454,775.87305492,,4284.0,750.4,0.29
115,0500000US48047,Brooks,TX,48047,6906.0,88.20687362590347,9,0.5743363612628295,0.9163,699.8838648,,3504.0,381.4,0.315
447,0500000US13141,Hancock,GA,13141,8387.0,89.17531552525932,9,0.5532150674864262,0.9666,733.36374529,,2762.0,434.7,0.286
1139,0500000US28151,Washington,MS,28151,42514.0,89.48620509919373,5,0.4904976120630794,0.9971,853.26432011,12.416647505,4341.0,444.4,0.287
904,0500000US48377,Presidio,TX,48377,5939.0,89.59476657094405,9,0.6368755627567366,0.9933,370.97066658,,1351.0,191.5,0.359
726,0500000US35031,McKinley,NM,35031,69830.0,89.713140400059,5,0.5354089243439326,0.9695,993.73178434,6.2654575433,2703.0,288.5,0.289
501,0500000US28053,Humphreys,MS,28053,7333.0,89.83636648552805,8,0.5525249772108344,0.9787,904.05438598,,2618.0,600.0,0.346
1208,0500000US48505,Zapata,TX,48505,13849.0,90.32112458833197,6,0.565705374888329,0.9968,502.73578458,,5293.0,298.8,0.33
1029,0500000US48427,Starr,TX,48427,65728.0,93.16947172574906,4,0.5019418361080443,0.9905,523.98756652,4.0067994172,4808.0,374.2,0.351
34,0500000US04001,Apache,AZ,4001,65432.0,94.79619908240058,8,0.5655964546998845,0.965,941.68500721,8.5749922046,3397.0,296.8,0.281
520,0500000US28055,Issaquena,MS,28055,1273.0,95.52277064460856,9,0.6124113331072742,0.9539,504.20304817,,,429.7,0.311
330,0500000US22035,East Carroll,LA,22035,6990.0,97.53701595157703,8,0.5563237279397628,0.8781,708.67893581,,10004.0,495.8,0.38
1081,0500000US46121,Todd,SD,46121,9220.0,98.29922569336725,9,0.6004633045991583,0.9475,1232.427341,13.822115385,6491.0,345.8,0.337
308,0500000US48127,Dimmit,TX,48127,8387.0,100.0,7,0.5732269126141099,0.9994,704.97989264,,1941.0,371.1,0.364
