"GEO_ID","NAME","B28002_001E","B28002_001M","B28002_002E","B28002_002M","B28002_003E","B28002_003M","B28002_004E","B28002_004M","B28002_005E","B28002_005M","B28002_006E","B28002_006M","B28002_007E","B28002_007M","B28002_008E","B28002_008M","B28002_009E","B28002_009M","B28002_010E","B28002_010M","B28002_011E","B28002_011M","B28002_012E","B28002_012M","B28002_013E","B28002_013M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!With an Internet subscription","Margin of Error!!Total:!!With an Internet subscription","Estimate!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband of any type","Margin of Error!!Total:!!With an Internet subscription!!Broadband of any type","Estimate!!Total:!!With an Internet subscription!!Cellular data plan","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan","Estimate!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Estimate!!Total:!!Internet access without a subscription","Margin of Error!!Total:!!Internet access without a subscription","Estimate!!Total:!!No Internet access","Margin of Error!!Total:!!No Internet access",
"0500000US49019","Grand County, Utah","4466","219","4110","271","189","161","3921","276","3425","305","426","165","3259","264","442","151","262","122","54","54","0","17","166","132","190","103",
"0500000US49021","Iron County, Utah","19658","337","17737","501","91","115","17646","518","15488","631","2025","390","13816","631","1617","351","2628","348","400","142","1","4","658","207","1263","288",
"0500000US49023","Juab County, Utah","3756","92","3273","159","0","19","3273","159","2979","176","216","68","2718","183","256","116","361","97","28","22","0","19","133","88","350","127",
"0500000US49025","Kane County, Utah","3192","210","2913","222","6","6","2907","223","2629","252","301","108","2411","207","209","101","411","124","69","71","0","17","109","65","170","90",
"0500000US49027","Millard County, Utah","4267","162","3648","215","2","3","3646","215","3387","209","303","88","2721","234","154","53","583","127","63","44","42","44","208","98","411","112",
"0500000US49029","Morgan County, Utah","3605","150","3421","166","6","9","3415","166","3324","173","236","118","2531","214","24","24","823","157","43","38","7","10","76","59","108","55",
"0500000US49031","Piute County, Utah","567","81","414","69","6","6","408","69","327","71","73","47","285","59","64","29","49","23","14","12","0","12","40","33","113","54",
"0500000US49033","Rich County, Utah","817","81","771","79","0","12","771","79","729","84","125","49","525","92","40","29","166","56","0","12","2","5","25","19","21","16",
"0500000US49035","Salt Lake County, Utah","416589","1294","390548","1864","570","166","389978","1890","372501","2051","38444","1873","339915","2455","14859","1026","26203","1383","921","291","184","102","12314","928","13727","1037",
"0500000US49037","San Juan County, Utah","4650","116","3269","149","0","19","3269","149","2893","164","353","94","2387","181","282","112","567","118","64","38","21","22","159","66","1222","137",
"0500000US49039","Sanpete County, Utah","8748","235","7588","251","10","12","7578","253","7101","248","606","141","6583","273","411","92","505","151","52","38","4","6","460","138","700","144",
"0500000US49041","Sevier County, Utah","7393","171","6654","219","85","72","6569","221","5808","220","455","102","4935","272","563","119","1315","191","161","68","6","11","139","59","600","130",
"0500000US49043","Summit County, Utah","14477","413","13803","415","22","21","13781","415","13328","422","1030","157","11308","405","356","121","2026","251","79","46","11","18","252","100","422","117",
"0500000US49045","Tooele County, Utah","23050","264","21970","362","9","15","21961","364","20291","506","2393","332","17988","550","1329","375","2327","376","207","104","11","13","242","110","838","211",
"0500000US49047","Uintah County, Utah","11940","304","10753","370","71","69","10682","359","10134","391","1732","353","8403","471","440","144","814","181","108","98","0","26","199","134","988","231",
"0500000US49049","Utah County, Utah","195602","794","180291","1190","308","127","179983","1203","172644","1323","11450","808","160928","1355","6238","492","14540","861","505","187","40","65","10581","671","4730","610",
"0500000US49051","Wasatch County, Utah","11985","314","11386","332","100","123","11286","352","10623","426","969","221","9251","421","408","156","1354","246","177","150","0","26","294","171","305","119",
"0500000US49053","Washington County, Utah","66914","947","61801","1246","120","62","61681","1250","54839","1158","5682","547","51243","1225","5432","713","7992","740","1039","330","159","117","1662","254","3451","659",
"0500000US49055","Wayne County, Utah","1085","96","981","103","0","12","981","103","711","121","98","55","772","106","186","61","171","66","84","58","0","12","9","9","95","61",
"0500000US49057","Weber County, Utah","92353","593","86950","805","59","51","86891","795","83642","874","9536","788","72367","1025","2788","426","8358","731","253","127","8","13","1928","357","3475","447",
"0500000US50001","Addison County, Vermont","14638","241","13304","321","97","26","13207","324","10757","358","903","145","11503","373","2257","251","950","131","128","74","6","7","355","139","979","164",
"0500000US50003","Bennington County, Vermont","14636","360","12058","446","116","53","11942","439","10098","404","1135","265","10195","463","1670","272","778","187","60","35","22","24","1223","284","1355","268",
"0500000US50005","Caledonia County, Vermont","12877","249","11000","283","73","34","10927","284","8600","335","1368","222","8220","344","2044","253","1400","209","195","64","20","17","284","84","1593","232",
"0500000US50007","Chittenden County, Vermont","70443","586","64774","869","112","71","64662","866","58586","1009","4690","531","58607","916","5495","476","2526","391","219","118","69","51","2842","484","2827","488",
"0500000US50009","Essex County, Vermont","2729","135","2302","138","12","9","2290","137","1738","137","192","35","1663","121","418","72","428","67","88","31","4","7","73","34","354","77",
"0500000US50011","Franklin County, Vermont","19605","400","17443","508","88","49","17355","511","15021","537","1229","210","14868","621","1972","278","1552","231","213","75","61","40","599","173","1563","304",
"0500000US50013","Grand Isle County, Vermont","3078","128","2854","133","14","11","2840","131","2566","141","246","60","2338","163","250","66","260","54","15","11","0","15","72","32","152","50",
"0500000US50015","Lamoille County, Vermont","11424","401","10316","392","61","27","10255","395","8400","483","1017","192","8392","414","1538","286","962","213","240","104","2","4","320","172","788","161",
"0500000US50017","Orange County, Vermont","12790","225","11238","299","159","53","11079","298","8627","308","1059","181","8970","369","1996","207","1025","156","151","51","50","25","401","148","1151","158",
"0500000US50019","Orleans County, Vermont","11791","296","10481","308","94","38","10387","315","8081","328","856","172","8235","330","1866","235","1291","159","280","55","68","48","135","49","1175","162",
"0500000US50021","Rutland County, Vermont","25448","425","21570","449","145","67","21425","440","16209","570","1960","294","18624","471","4935","456","1032","193","124","44","47","48","1061","214","2817","419",
"0500000US50023","Washington County, Vermont","25474","375","23110","467","100","30","23010","466","19161","539","3497","503","18069","550","3393","378","1688","262","198","100","60","44","651","192","1713","293",
"0500000US50025","Windham County, Vermont","19660","410","15711","528","170","65","15541","532","12742","532","1558","263","13114","537","2495","294","1035","156","161","65","39","34","2499","343","1450","275",
"0500000US50027","Windsor County, Vermont","24873","442","22140","511","209","150","21931","526","17555","622","1387","239","19544","592","3965","421","1398","238","235","114","25","22","897","211","1836","352",
"0500000US51001","Accomack County, Virginia","14302","503","11884","606","59","37","11825","602","10420","599","2601","351","7696","609","1115","283","1747","270","166","77","2","4","456","156","1962","381",
"0500000US51003","Albemarle County, Virginia","45064","398","41188","647","60","43","41128","641","38050","893","6142","726","33295","773","2461","434","2794","338","321","159","153","186","1061","224","2815","465",
"0500000US51005","Alleghany County, Virginia","6292","239","5208","286","11","14","5197","284","4231","311","468","123","4445","310","811","197","1038","228","78","39","0","21","81","54","1003","215",
"0500000US51007","Amelia County, Virginia","5285","181","4257","305","84","59","4173","307","3682","298","811","211","2512","398","442","225","961","288","39","37","0","21","172","116","856","239",
"0500000US51009","Amherst County, Virginia","12702","319","10390","417","56","41","10334","418","9269","425","2191","254","6771","390","793","243","1508","257","237","94","16","23","139","97","2173","283",
"0500000US51011","Appomattox County, Virginia","6563","205","5263","301","9","15","5254","302","4693","279","1349","253","3265","292","436","152","664","163","97","62","0","21","213","96","1087","204",
"0500000US51013","Arlington County, Virginia","111530","973","105436","1166","50","42","105386","1161","101161","1253","8114","700","96382","1391","3864","533","3674","448","75","66","28","45","2301","373","3793","542",
"0500000US51015","Augusta County, Virginia","30644","429","26536","633","136","66","26400","640","24145","683","6250","595","17529","726","1796","330","2534","419","335","117","83","92","525","199","3583","414",
"0500000US51017","Bath County, Virginia","1781","144","1425","145","9","12","1416","146","1037","184","97","51","1173","163","345","123","289","93","26","27","0","13","4","9","352","141",
"0500000US51019","Bedford County, Virginia","32698","526","28261","638","18","22","28243","639","26539","654","6391","542","18944","709","1349","264","3189","388","275","90","15","17","888","272","3549","380",
"0500000US51021","Bland County, Virginia","2345","169","1633","172","14","15","1619","173","1372","190","361","107","998","151","185","73","403","116","58","44","4","8","30","33","682","202",
"0500000US51023","Botetourt County, Virginia","13105","319","11493","443","27","26","11466","437","10510","438","1895","290","8779","483","800","220","1544","301","99","75","0","28","311","174","1301","254",
"0500000US51025","Brunswick County, Virginia","6390","258","4952","278","0","21","4952","278","4585","282","1678","263","2384","280","274","111","924","209","75","54","5","10","48","34","1390","254",
"0500000US51027","Buchanan County, Virginia","7351","342","5405","381","0","21","5405","381","4766","388","341","111","4457","374","478","122","883","241","133","51","0","21","163","111","1783","277",
"0500000US51029","Buckingham County, Virginia","6062","192","4432","248","19","22","4413","246","4024","270","1124","182","2807","272","298","101","543","141","56","41","0","21","141","59","1489","209",
"0500000US51031","Campbell County, Virginia","22080","469","18486","582","71","65","18415","589","16793","626","4175","454","12795","659","1407","292","2082","429","80","51","0","31","822","264","2772","391",
"0500000US51033","Caroline County, Virginia","11680","291","9905","392","11","16","9894","392","9139","434","2070","333","6271","448","474","167","1246","202","154","90","42","66","226","95","1549","269",
"0500000US51035","Carroll County, Virginia","12493","486","10227","486","24","25","10203","478","9130","465","2491","365","6223","444","796","214","1499","342","174","73","22","35","340","151","1926","265",
"0500000US51036","Charles City County, Virginia","2947","74","2114","105","16","12","2098","105","1959","108","719","86","916","90","72","33","500","68","60","25","5","6","87","37","746","100",
"0500000US51037","Charlotte County, Virginia","4621","214","3373","258","15","21","3358","258","3071","250","1264","219","982","200","100","49","1097","194","116","51","28","27","49","33","1199","219",
"0500000US51041","Chesterfield County, Virginia","136996","606","128704","916","63","50","128641","916","120918","1104","9925","759","115577","1401","6922","704","6477","740","377","244","58","37","1809","380","6483","690",
"0500000US51043","Clarke County, Virginia","5651","240","5090","250","24","25","5066","250","4534","252","1024","207","3181","282","297","120","962","227","84","54","6","11","131","99","430","145",
"0500000US51045","Craig County, Virginia","1752","220","1539","184","0","13","1539","184","1169","182","122","78","1319","175","349","150","213","111","8","12","11","20","104","78","109","80",
"0500000US51047","Culpeper County, Virginia","18584","320","16872","452","29","31","16843","461","15708","513","3019","407","12046","621","873","231","2065","337","242","118","0","31","261","123","1451","288",
"0500000US51049","Cumberland County, Virginia","4175","180","3303","231","10","19","3293","236","3020","246","1235","221","1690","295","135","72","532","143","16","23","0","19","129","66","743","179",
"0500000US51051","Dickenson County, Virginia","5717","234","4406","293","0","21","4406","293","3689","296","450","139","3333","321","488","145","1004","194","190","72","11","19","89","62","1222","189",
"0500000US51053","Dinwiddie County, Virginia","10427","346","8835","434","0","25","8835","434","8357","403","2778","354","4459","434","307","144","1951","315","73","50","10","16","122","82","1470","268",
"0500000US51057","Essex County, Virginia","4396","207","3436","235","0","21","3436","235","3068","244","842","188","2255","233","318","130","311","106","34","36","0","21","94","72","866","213",
"0500000US51059","Fairfax County, Virginia","412663","1185","397611","1589","403","122","397208","1584","378201","1900","25388","1188","367499","1899","18048","1005","14915","832","201","86","76","57","5264","579","9788","1035",
"0500000US51061","Fauquier County, Virginia","26266","373","23982","474","49","41","23933","472","22566","525","4274","422","16034","572","827","213","4002","379","422","117","48","36","514","177","1770","295",
"0500000US51063","Floyd County, Virginia","6649","257","5369","369","7","11","5362","369","4455","334","1055","251","3762","297","725","194","490","135","144","95","3","7","141","80","1139","339",
"0500000US51065","Fluvanna County, Virginia","10251","255","9383","306","63","73","9320","316","8495","309","1069","274","7748","430","744","221","636","230","43","53","4","7","134","94","734","216",
"0500000US51067","Franklin County, Virginia","22484","541","18224","645","40","36","18184","648","16540","658","3440","403","12454","577","1240","279","2069","318","292","103","27","36","430","202","3830","482",
"0500000US51069","Frederick County, Virginia","34338","355","30599","539","117","121","30482","540","27877","562","4869","571","22614","765","2168","397","3609","444","283","152","72","60","577","197","3162","409",
"0500000US51071","Giles County, Virginia","6769","271","5487","308","35","27","5452","306","4571","319","776","148","4253","299","677","175","1043","220","96","83","39","46","199","81","1083","199",
"0500000US51073","Gloucester County, Virginia","15111","448","13449","561","23","35","13426","567","12085","578","1986","392","10468","573","1204","294","1167","242","116","77","8","14","392","165","1270","301",
"0500000US51075","Goochland County, Virginia","10013","235","9231","267","3","5","9228","268","8791","279","1799","259","6415","383","319","130","1019","189","113","58","5","7","83","66","699","204",
"0500000US51077","Grayson County, Virginia","6202","270","4911","293","33","29","4878","294","4029","278","1008","169","2926","275","507","146","1062","211","306","120","0","21","143","65","1148","193",
"0500000US51079","Greene County, Virginia","7912","281","7260","319","67","73","7193","333","6517","334","570","175","6004","364","588","181","654","195","69","63","0","25","98","67","554","179",
"0500000US51081","Greensville County, Virginia","3092","180","2583","202","0","21","2583","202","2239","215","994","206","1186","226","201","107","469","120","132","71","0","21","27","36","482","99",
"0500000US51083","Halifax County, Virginia","13673","373","9065","521","7","10","9058","519","8103","515","2976","301","4929","423","701","213","1455","310","200","114","0","28","407","193","4201","448",
"0500000US51085","Hanover County, Virginia","42012","403","38365","608","57","47","38308","604","36238","667","5298","515","30132","721","1645","235","3293","431","260","156","94","107","907","254","2740","430",
"0500000US51087","Henrico County, Virginia","135599","854","124542","1250","66","43","124476","1247","116373","1466","13641","1107","108927","1581","7558","778","4570","532","267","173","119","145","1976","372","9081","838",
"0500000US51089","Henry County, Virginia","20503","535","15399","594","96","90","15303","600","12147","633","2363","319","11829","609","2777","433","1158","229","263","134","45","59","647","185","4457","532",
"0500000US51091","Highland County, Virginia","1003","106","742","78","4","7","738","76","522","78","38","35","625","81","177","62","86","53","18","25","0","13","40","29","221","91",
"0500000US51093","Isle of Wight County, Virginia","15426","283","13091","388","40","33","13051","387","12294","375","2145","244","9748","412","546","137","1175","214","167","83","18","22","248","94","2087","307",
"0500000US51095","James City County, Virginia","31351","503","29621","578","21","25","29600","577","27813","689","2540","384","26481","655","1452","255","1558","306","82","45","25","29","370","141","1360","300",
"0500000US51097","King and Queen County, Virginia","2814","159","2070","182","0","19","2070","182","1975","179","690","155","907","179","64","51","481","123","30","27","1","2","77","47","667","159",
"0500000US51099","King George County, Virginia","9877","188","9011","294","13","20","8998","292","8419","303","971","205","7149","351","500","163","824","148","46","42","0","25","210","148","656","189",
"0500000US51101","King William County, Virginia","7115","174","5512","312","11","17","5501","315","4982","321","1891","291","2594","274","282","130","912","203","192","116","45","44","458","234","1145","227",
"0500000US51103","Lancaster County, Virginia","5468","235","4048","308","0","21","4048","308","3792","322","709","153","2717","225","228","67","755","183","21","24","0","21","105","52","1315","279",
"0500000US51105","Lee County, Virginia","8446","348","5878","400","12","15","5866","398","4791","414","1168","300","4239","346","883","236","593","166","146","68","0","25","745","253","1823","282",
